"标准部门",科目(原),科目(内),科目(外),班级编码,班级名称（外）,班级名称（内）,班级类型名称,班级课次数,总课次,班级时长,实际时长,单次课时长,教材费,产品品类,产品品类(原),产品体系(原),产品体系,课程产品名称,课程产品名称(外),合班状态,合班详情,续班类型,年级(原),年级序数,年级(外),班级标价,主带课老师,关联班号,季度,季度(外),班级状态,开课日期,实际开课日期,班级审核状态,上课形式,授课方式,授课方式(原),授课渠道,最大人数,设班日期,上课时间(外),教材发放形式,实际结课日期,当前人数(占名额),最小发薪部门,上课地点(外),上课教室,考勤方式,班容名称,管理项目,校区名称,结课日期,保底人数,开班人数,课程名称
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW627A0010,脑力思维6B（暑）,脑力与思维L6暑假B1班,通用,10,10,1100,1100,110.0,"	0.00",L6,L6,常规体系,常规体系,脑力与思维L6暑假B1班,六年级脑力与思维暑假L6班,否,,连季续,六年级(小学),六年级,六年级,2000.00,欧阳忆希(417573),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,25,2026-02-26,每天08:30-10:20(上5休1),"有教材,开课前领取",2026-08-28,25,素养素质(智学),西子花苑旗舰店214教室,西子花苑旗舰店214教室,班级刷卡,15人,素养,西子花苑旗舰店教学区,2026-08-28,10,12,思维6
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW227A0022,脑力思维2B（暑）,脑力与思维L2暑假B1班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,脑力与思维L2暑假B1班,二年级脑力与思维暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,欧阳忆希(417573),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-28,7,素养素质(智学),西子花苑旗舰店214教室,西子花苑旗舰店214教室,班级刷卡,15人,素养,西子花苑旗舰店教学区,2026-08-28,10,12,思维2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM327A0039,双语绘本3C（暑）,双语故事表演L3暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L3,L3,常规体系,常规体系,双语故事表演L3暑假B2班,三年级双语故事表演暑假L3班,否,,连季续,三年级,三年级,三年级,2000.00,刘廷(368042),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,22,2026-02-26,每天 16:00~17:50（上5休1),"有教材,开课前领取",2026-08-28,18,素养素质(智学),星沙筑梦202教室,星沙筑梦202教室,班级刷卡,15人,素养,星沙筑梦教学区,2026-08-28,10,12,分级阅读3
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM127A0042,双语绘本1C（暑）,双语故事表演L1暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L1,L1,常规体系,常规体系,双语故事表演L1暑假B2班,一年级双语故事表演暑假L1班,否,,连季续,一年级,一年级,一年级,2100.00,胡晓洁(443728),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,16,2026-02-26,每天08:30-10:20(上5休1),"有教材,开课前领取",2026-08-28,13,素养素质(智学),西子花苑旗舰店203教室,西子花苑旗舰店203教室,班级刷卡,15人,素养,西子花苑旗舰店教学区,2026-08-28,10,12,分级阅读1
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW427A0015,脑力思维4B（暑）,脑力与思维L4暑假B1班,通用,10,10,1100,1100,110.0,"	0.00",L4,L4,常规体系,常规体系,脑力与思维L4暑假B1班,四年级脑力与思维暑假L4班,否,,连季续,四年级,四年级,四年级,2000.00,牛子琪(176608),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,18,2026-02-26,每天16:00-17:50(上5休1),"有教材,开课前领取",2026-08-28,16,素养素质(智学),月亮岛202教室,月亮岛202教室,班级刷卡,15人,素养,月亮岛教学区,2026-08-28,10,12,思维4
"素养智学部",英语,英语,英语,YYZH6A270258,SY双语智慧6A（暑）,六年级英语暑假A2服务（创新默认A）,通用,10,10,1200,1200,120.0,"	0.00",TG,TG,常规体系,常规体系,六年级英语暑假A2服务,六年级英语A暑假智慧学习空间,否,,连季续,六年级(小学),六年级,六年级,1800.00,王思远(063684),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,20,2026-06-25,每天13:50-15:50,"有教材,开课前领取",2026-08-28,13,学习机托管(智学),株洲华人街自习室02,株洲华人街自习室02,班级刷卡,20人,学习机托管,株洲华人街教学区,2026-08-28,8,12,六年级英语
"素养智学部",英语,英语,英语,YYZH3A2703332,SY双语智慧3A（暑）,三年级英语暑假A1服务（创新默认A）,通用,10,10,1200,1200,120.0,"	0.00",TG,TG,常规体系,常规体系,三年级英语暑假A1服务,三年级英语A暑假智慧学习空间,否,,连季续,三年级,三年级,三年级,1800.00,王雅娟(307764),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,20,2026-06-24,每天13:50-15:50,"有教材,开课前领取",2026-08-28,7,学习机托管(智学),株洲华人街自习室04,株洲华人街自习室04,班级刷卡,20人,学习机托管,株洲华人街教学区,2026-08-28,12,14,三年级英语
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A00303,SY双语绘本2B（暑）,双语故事表演L2暑假B2班（创新B2(走读)）,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,1890.00,王思远(063684),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-04-05,每天10:40-12:30,"有教材,开课前领取",2026-08-28,6,素养素质(智学),株洲华人街203教室,株洲华人街203教室,班级刷卡,15人,素养,株洲华人街教学区,2026-08-28,10,12,分级阅读2
"智慧学习部",英语,英语,英语,YYZH8A270367,SYYY暑假智慧学习空间8A,学习机托管八年级英语暑假A2服务（创新默认A）,通用,10,10,1200,1200,120.0,"	0.00",A2,A2,A体系,A体系,学习机托管八年级英语暑假A2服务,YY暑假智慧学习空间8A,否,,连季续,初二,八年级,八年级,1800.00,欧阳霁云(266834),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,20,2026-05-22,每天10:40-12:40,"有教材,开课前领取",2026-08-28,10,学习机托管(智慧),株洲华人街201教室,株洲华人街201教室,班级刷卡,20人,学习机托管,株洲华人街教学区,2026-08-28,8,12,初二英语
"智慧学习部",英语,英语,英语,YYZH9A270134,SYYY暑假智慧学习空间9A,学习机托管九年级英语暑假A2服务（创新默认A）,通用,10,10,1200,1200,120.0,"	0.00",A2,A2,A体系,A体系,学习机托管九年级英语暑假A2服务,YY暑假智慧学习空间9A,否,,连季续,中考,九年级,九年级,1800.00,欧阳霁云(266834),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,24,2026-04-05,每天13:50-15:50,"有教材,开课前领取",2026-08-28,4,学习机托管(智慧),株洲华人街201教室,株洲华人街201教室,班级刷卡,20人,学习机托管,株洲华人街教学区,2026-08-28,8,12,中考英语
"智慧学习部",数学,数学,数学,SXZH8A270364,SYSX暑假智慧学习空间8A,学习机托管八年级数学暑假A2服务（创新默认A）,通用,10,10,1200,1200,120.0,"	0.00",A2,A2,A体系,A体系,学习机托管八年级数学暑假A2服务,SX暑假智慧学习空间8A,否,,连季续,初二,八年级,八年级,1800.00,张标达(248558),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,24,2026-04-05,每天08:30-10:30,"有教材,开课前领取",2026-08-28,5,学习机托管(智慧),株洲华人街自习室04,株洲华人街自习室04,班级刷卡,20人,学习机托管,株洲华人街教学区,2026-08-28,8,12,初二数学
"素养智学部",英语,英语,英语,YYZH6A270218,SY双语智慧6A（暑）,六年级英语暑假A2服务（创新默认A）,通用,10,10,1200,1200,120.0,"	0.00",TG,TG,常规体系,常规体系,六年级英语暑假A2服务,六年级英语A暑假智慧学习空间,否,,连季续,六年级(小学),六年级,六年级,1800.00,王思远(063684),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,24,2026-04-05,每天08:30-10:30,"有教材,开课前领取",2026-08-28,19,学习机托管(智学),株洲华人街自习室02,株洲华人街自习室02,班级刷卡,20人,学习机托管,株洲华人街教学区,2026-08-28,12,12,六年级英语
"素养智学部",数学,数学,数学,SXZH6A270064,SY思维智慧6B（暑）,六年级数学暑假B1服务（创新默认B）,通用,10,10,1200,1200,120.0,"	0.00",TG,TG,常规体系,常规体系,六年级数学暑假B1服务,六年级数学B暑假智慧学习空间,否,,连季续,六年级(小学),六年级,六年级,1800.00,张标达(248558),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,24,2026-04-05,每天10:40-12:40,"有教材,开课前领取",2026-08-28,11,学习机托管(智学),株洲华人街自习室04,株洲华人街自习室04,班级刷卡,20人,学习机托管,株洲华人街教学区,2026-08-28,12,14,六年级数学
"智慧学习部",英语,英语,英语,YYZH7A27080,YY暑假智慧学习空间7C,学习机托管七年级英语暑假B2服务（C+）,通用,12,12,1440,1440,120.0,"	0.00",B2,B2,B体系,B体系,学习机托管七年级英语暑假B2服务,YY暑假智慧学习空间7C,否,,连季续,初一,七年级,七年级,2880.00,顾奕(291508),,暑假,暑假,正常,2026-07-30,2026-07-30,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,20,2026-03-25,每天10:40-12:40,"有教材,开课前领取",2026-08-10,24,学习机托管(智慧),雨花家园407自习室,雨花家园407自习室,班级刷卡,20人,学习机托管,雨花家园智慧空间,2026-08-10,8,12,初一英语
"智慧学习部",数学,数学,数学,SXZH7A2700059,SX暑假智慧学习空间7B,学习机托管七年级数学暑假B1服务,通用,12,12,1440,1440,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管七年级数学暑假B1服务,SX暑假智慧学习空间7B,否,,连季续,初一,七年级,七年级,2400.00,屈文隽(422968),,暑假,暑假,正常,2026-07-30,2026-07-30,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,20,2025-12-19,每天13:50-15:50,"有教材,开课前领取",2026-08-10,21,学习机托管(智慧),洋湖新城303自习室,洋湖新城303自习室,班级刷卡,20人,学习机托管,洋湖新城智慧空间,2026-08-10,8,12,初一数学
"智慧学习部",语文,语文,语文,YWZH7A27000155,YW暑假智慧学习空间7B,学习机托管七年级语文暑假B1服务,通用,12,12,1440,1440,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管七年级语文暑假B1服务,YW暑假智慧学习空间7B,否,,连季续,初一,七年级,七年级,2400.00,汪薇(703463),,暑假,暑假,正常,2026-07-30,2026-07-30,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,20,2025-12-19,每天16:00-18:00,"有教材,开课前领取",2026-08-10,24,学习机托管(智慧),雨花家园401自习室,雨花家园401自习室,班级刷卡,20人,学习机托管,雨花家园智慧空间,2026-08-10,8,12,初一语文
"智慧学习部",英语,英语,英语,YYZH7A2700067,YY暑假智慧学习空间7B,学习机托管七年级英语暑假B1服务,通用,12,12,1440,1440,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管七年级英语暑假B1服务,YY暑假智慧学习空间7B,否,,连季续,初一,七年级,七年级,2400.00,覃美林(442716),,暑假,暑假,正常,2026-07-30,2026-07-30,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,20,2025-12-19,每天13:50-15:50,"有教材,开课前领取",2026-08-10,23,学习机托管(智慧),雨花家园406自习室,雨花家园406自习室,班级刷卡,20人,学习机托管,雨花家园智慧空间,2026-08-10,8,12,初一英语
"智慧学习部",英语,英语,英语,YYZH7A2700040,YY暑假智慧学习空间7B,学习机托管七年级英语暑假B1服务,通用,12,12,1440,1440,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管七年级英语暑假B1服务,YY暑假智慧学习空间7B,否,,连季续,初一,七年级,七年级,2400.00,雷小琴(457389),,暑假,暑假,正常,2026-07-30,2026-07-30,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,20,2025-12-19,每天08:30-10:30,"有教材,开课前领取",2026-08-10,23,学习机托管(智慧),大润发303教室,大润发303教室,班级刷卡,20人,学习机托管,大润发教学区,2026-08-10,8,12,初一英语
